id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended
47740d2bf96aaf5768e566a60e140575,Despite his disdain for the man's action the bravery he showed was what worthy?,admire,loving,adore,revere,honor,0,Bravery is often a trait that people admire.
c499340b8134def6351b651dd3ac9b4b,What is necessary for bathing?,suntan lotion,reading newspaper,using soap,cleanliness,slip and fall,2,using soap necessary for bathing?
0f5c808d588ef987d0d11a9bc836fcdb,Where are trees likely to be protected?,orchard,at the tree store.,countryside,forest,state park,4,A state park would be the only choice where nature is known to be protected by law.
7f0d55f5eadb7d8b7e42b4e4ff3b6381,"He had to try to make the call in the middle of the night, it was hard to communicate using only a what?",communicating,response,yelling,hanging up,whisper,4,other answers are not forms of communication
1b2159b1f1c0da9663649849da46716f,What mood sets in when someone is going to work with a boss they dislike?,boredom,teamwork,stress,anger,exhaustion,3,"Anger over a situation that is out of your control, but you must endure since it's work related."
e1a34e26d88d6da4f6239502ffc3e197,who uses a contraceptive device?,pharmacy,bedroom,person,men,drug store,2,Who denotes that fact that it is a person as other objects are not referred to as who
79e91d332fa56b94c904fb9d2bea6eed,"Bobby was looking to be farmland because he wanted to get away from the city. He didn't care where, just so long as it was in what?",illinois,countryside,south dakota,michigan,midwest,1,countryside is most likely affiliates with farmland
d54af9a401b98becdb8e430f647d481b,Why would someone bring suit against a total stranger?,aggravation,randomness,going to court,tensions,anger,1,You cannot have any intense feelings over a random stranger.
e02fb9b1c5801647c03061b13503061f,Sam loves to create art.   Looking at other peoples work does what to him?,depresses,express yourself,inspires,enlightenment,creative,2,Being inspired by other people's works helps give artists new ideas and ways to express themselves.
eb585022f663f953394c0e642615a811,Where can you let a puppy sleep after it's been housebroken?,dog house,home,table,bed,kennel,1,HOME CAN BE THE BETTER PLACE TO SLEEP WHEN PUPPY HOUSE IS BROKEN
4838ec72991ba3f3a6b4f01b39ee1924,What is someone beginning work they really want to do likely to feel?,working,stress,excitement,confusion,panic,2,excitement is a normal emotion for someone about to do something they want to do.
696df3b8e1b9d40f78009ffe708d674d,What does a driving car cause?,pollution,delays,on time,car crash,run out of gas,0,cars give off pollutants when they are in use.
692eed8a283340fe7dfd2731f2f2b5f9,"The man looked longingly at the seats after hours on the road, where was he?",rest area,show,bowling alley,space shuttle,doctors office,0,Rest area is where you can stop after traveling on the road for hours.
d8dcce93922100d6dd292b591cd92e2c,"When a person gets dressed, where can they often check a mirror to see how their outfiit looks?",dressing room,toilet,bedroom,house,at hotel,2,Getting dressed implies you weren't in clothes to begin with which implies their own bedroom
85b145b803fd8e8a71397d546d603fb8,"The gardener was famous for his rosebush, the roses were used all over America and up north where?",park,maine,canada,california,indiana,2,that's the best option since that's where there are more roses
c4bbb6307bdc1c4018d4a2185540c216,"The person was looking for the bus arrival time, what did he do with the station schedule?",read text,cross street,enjoy learning,throw away,play dumb,0,"If you need information (arrival time), you read the signs or information given"
38edfc2df27dbb698af8f5c17ce5d542,What will criminals do before robbing a bank?,step lightly,serving time,take money,arm themselves,manual,3,"If you rob a bank successfully and the money never gets found but you get caught, How long would you go to prison ... Simply enter a name and state to pull up anyone's arrest and criminal record. ...."
c91ba540d9b5a72c135516a72d767166,What destination is a sailor typically most excited for?,sail boat,ship out,dinner,coming home,board ship,3,"coming home is the only choice that is a destination. a sailor spends most of his time at sea, and is home very rarely"
b006f043c3bcda3b03761a8452c8ad01,What could you do while you are listening to music?,fiddle,sing,play piano,run,have fun,4,"something to do while I am already listening to music, can be at a party"
ba2e9757ebaf22d330713683d8416417,This country spans the entire breadth of the landmass.  What is it called?,america,ocean,africa,continent,great outdoors,0,A and B are not the names of a country
32547a817693fea7c0d40c9158d355c7,When talking to someone and gaining their trust they will do what they want because of you have done what?,communication,persuaded,learn,friendship,engaged,1,"persuade. verb [ T ] uk ​ /pəˈsweɪd/ us ​ /pɚˈsweɪd/ B1 to make someone do or believe something by giving them a good reason to do it or by talking to that person and making them believe it: If she doesn't want to go, nothing you can say will persuade her."
c1b2c4419b3cd768d208f991d14ef9e7,"If someone is a mechanic, what are likely issues they will be asked to fix?",machine tool,oil squeaky joints,oil engine,machine parts,servicing airplane,2,engine oil is part of the car a mechanic would fix
627e7f3d1662cbc2cb932748f1db50a5,What do children feel when going to the opera?,headache,fresh,constipated,confusion,boredom,4,"The Opera is often long and requires sitting quietly for long periods, which is not interesting to children."
8294f10ffeecbcff3daa787fcc5da712,Too much jogging for elderly people can lead to what?,exhaustion,shortness of breath,heart attacks,blisters,diabetes,2,"Elderly people can have heart attacks when they strain their body too hard. While jogging can likely lead to shortness of breath and blisters, heart attacks are the most dangerous."
e3b73affa8d54af101091aaec2ca2179,"John doesn't like seeing new movies. He thinks that they're bad, and excessive.   What emotion might he experience where he sees one.",curiosity,excitement,education,wonder,fear,4,"a strong feeling deriving from one's circumstances, mood, or relationships with others."
0f91861413ccf9f93a18c604b54efa8f,Where would you not be likely to find ice?,hockey game,cold weather,refrigerator,zoo,antarctica,2,refrigerator would you not be likely to find ice
3a2d13286b891b0798c649197ff70f89,Where would you put sunglasses if you do not have anything to put them in that can be carried with you?,stores along beach,shirt pocket,eye doctor,drugstore,bag,1,"A shirt is the only thing that is worn, not carried"
5d1cb81bd8bd0c44f961044c6aab4431,"Animals can be very primal, sometimes to prove themselves they what?",fight each other,need to eat,are territorial,feel pain,live lives,0,They have internal instincts
681d26c7bc4f852d148b398f40db55c4,"Creating art fulfilled me, what else did it give me therefor?",strong emotion,work of art,communication,feeling of accomplishment,scholarship,3,"feeling of accomplishme Creating art fulfilled me,what else did it give me therefor?"
faae13d6ef216890c4e90d41dcd64cbb,Where do you watch rubbish?,pooja hall,television,trash can,park,waste bin,1,C. televisiondo you watch rubbish?
bf791147892f89b38a4744cd81ee06a2,"Someone who is selfish wouldn't share a sandwich with their hungry friend, someone who is what might though?",philanthropic,unselfish,selfless,altruistic,not hungry,2,Opposite of selfish is selfless.
cfda1687478fc086786e4152321d692c,"The boss gave him the money to appease the clients, he had to what?",buy a train ticket,create art,apply for job,take care of proposals,stand in line,3,If he is appeasing clients he is taking care of proposals.  The other 2 options are more along the lines of looking for a job.
cd9f934e7b6b5c6bf3179c40bc8aa734,What would you need to have insulation to go to?,house,attic,arctic,antartica,loft,2,arctic would you need to have insulation
31e30d6be34b5745f9c6d35496419452,"The location was famous for it's color, but the tourist was interested in the column of the what?",statue,pantheon,roman architecture,spreadsheet,whitehouse,4,The whitehouse has columns that people would be interested in.
12b099966306947e51eb1a105e85709e,What do people do in the cold?,complete job,wear hats,wear shorts,believe in god,kill animals,1,A hat protects against the cold.
a0234a652e88d99a506978666d6fc9d6,The business did not make profit.  What did it do?,deficit,lose money,expense,losing money,gain money,1,The grammatically correct answer to 'What did it do?' is 'lose money'.
f06057aa2817f6563a50ced9894ef43d,The humorous is a bone found where?,cow,arm,fresh fish,museum,comedy club,1,The humorous is always in the arm.
c51c83a19cfe8313014806eda8222f05,Where is a supply closet likely to be located?,bedroom,coats,mop and bucket,school,house,3,"students need crafting supplies that most schools keep neatly organized in a closet, while not all houses or bedrooms have their supplies organized in a closet"
64aff322ba8e7db171529b8e9fbeac4b,"He finished installing a swinging hinge on both parts, she had always wanted a fancy what?",swing door,gate,french door,car door,exterior door,2,swinging hinge on both parts at the end of the world and place.
5dcb6fd40099e7a9e8b5701208dc82eb,What is someone doing to the other party when hurting someone else?,causing pain,seek revenge,hurt feelings,relieve,sadness,0,causing pain is someone doing to the other party when hurting someone else?
