id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
b29c742e52467e6b721f8a5bf6f2d5cf,"If my heifer has a certain attitude, what state might she be from?",new hampshire,texas,the country,barnyard,county fair,1,Texas is the cattle state.,The heifer is most likely from Texas due to its warm climate and abundant grassland.,0.22070396970957518
d628915698086f4ce0803d11c956c81f,"John joined the army because he wanted to see the world.  When the fighting started, he only saw what sort of things?",fort,orphans,battlefield,other countries,war,2,A battlefield is the only place that fighting would take place.,"John only saw the battlefield when the fighting started, so he decided to join the army to see what it was like.",0.1652234258557049
57867e942d80fe6df3c0b6f12667e700,What do people who are collectivist do?,sail boats,believe in god,shake hands,share things,question authority,3,is the best since it is the best backup,"People who are collectivist will typically do things like join a team, work together on a project, or exchange goods and services with others in order to benefit all parties.  This type of behavior is beneficial to society as a whole because it increases productivity, reduces inequality, and creates a sense of community.   By joining together, individuals can create a greater force which can lead to more progress and better solutions than could have been achieved by an individual alone.  Additionally, collectivism can help foster a sense of belonging and purpose among individuals, which can lead to better mental and physical health.   Ultimately, being collectivist can lead to better relationships, better communication, and better decisions than would have been made if individuals had acted alone.",0.19034789805300534
77f2b6f976fee9508a967135102398db,The bookend was on a shelf in what location?,bookshelf,pair,school cafeteria,library book,school library,4,school library The bookend was on a shelf,The bookend was located on a bookshelf in the school library.,0.4256454026326537
32c2fccd7784dc991bf77a07088347a9,"The jelly needed to be preserved, where should we put it?",jar,donuts,sugar,peanut butter,refrigerator,0,Jars are used to preserve foods.,Put the jelly in a jar and store it in the refrigerator.,0.22379931340765324
b06d1b15200b6caea3767ce7f30e918b,"Sarah liked driving cars more than she liked cigarettes.  After she quit, she'd take long drives for what?",smoke,getting somewhere,relaxation,take a break,wreak,2,only explanation for someone to take long drives is to relax,"After she quit cigarettes, Sarah found other ways to relax, such as taking long drives.",0.19448311044106958
391a173bc15451d862849d79581b513c,What did Van Gogh feel when he found his long lost painting?,new look,physical work,new color,great relief,slashes,3,Great relief is more of a feeling then any of the other choices.,"Van Gogh felt great relief when he found his lost painting, as it was a reminder of his creativity and a sign of his inner peace.  He was pleased to have found the painting, as it showed him a different way of looking at the world and gave him a sense of optimism.  It was a reminder of the importance of staying creative and of finding joy in life.  It also showed him that even when life is difficult, there is still hope and beauty in the world.  He was grateful for the painting, and it showed him a new way of thinking that he hadn't realized before.  He felt a newfound appreciation for the beauty of the world and felt grateful to have the painting back in his possession.  It was a reminder of the power of the human spirit and of the importance of creating something that will last.",0.3160963536356576
ce6f42800abbc61b4a7c5aeeadda0dd3,"The elementary-age child was asked to describe a ball, what word did he likely use for it?",rubber,circular,spherical,round,rolling down street,3,Most balls are round,"The elementary-age child may have described a ball as round because it is round in shape, or because it is small and easy to roll.",0.08158413209457649
f4ba553c6369fa66d35bfefc1502ba30,"While working he injured himself, his coworker said he should do what more?",accomplishment,complain,concentration,take a vacation,pay attention,4,Paying more attention could allow for more things to be noticed and avoided.,"Working while injured can be difficult, so his coworker should encourage him to take steps to ensure he is able to stay focused and productive.  Taking breaks, changing tasks, and paying attention to his environment can help ensure that he is doing his best.  Complaining to his supervisor might also help, as well as taking time to assess the situation and offering solutions.",0.05552165079279803
ec947e0aa6c49331410173b774ba6d05,I went to a party at my friend's house in New York and everyone there shared a meal in what eating place?,mall counter,big city,shopping area,restaurant,dining room,4,the only place that might have,"A dining room is typically a room where people eat and drink, usually in a restaurant or cafe setting.  It is typically a place where people would go for a meal and enjoy themselves.  It is also often a place where business meetings and events are held.  Therefore, it would be a good place to store your chess pawn when you are not using it.",0.15399247902678326
97cfbcc9959ef4bed6f1c9985c5ca15b,Where must a car park be?,city,shopping centre,downtown,outside,city center,3,you have to park your car outside,A car park must be located outside of the city or shopping centre in order to provide parking space for vehicles.,0.17966861423337832
