id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle
87350247e4dfcb6540fb9d96952b6d80,Where do bees spend time traveling?,in flower fields,orchard,field of flowers,sky,united states,3,"Bees travel in the sky to reach one of the other two options, that are destinations","The correct choice is 'sky' because bees travel in the sky to move from one place to another. While they do visit flower fields and orchards, the question is asking about their mode of travel, not their destination."
325ffb4414918aadb442fae8123534a1,Where is the milky way?,fog,candy bar shelf,stars,space,refrigerator,3,The milky way can only exist in space and consists of stars.,"The correct choice is 'space' because the Milky Way is a galaxy that exists in space. The other options are either incorrect or too specific (like 'stars', which are part of the Milky Way but do not encompass the whole galaxy)."
03e7a7aa1884a8708e38a0e866411e29,Jimmy kept his double edged razor where he could use it easily.  It was where?,cricket ground,medicine cabinet,first aid kit,chemist,shaving kit,1,medicine cabinet Jimmy kept his double edged razor where he could use it easily,"The correct choice is 'medicine cabinet' because it is a common place to keep personal grooming items like a razor. The other options are either too specific (like 'shaving kit', which might not be easily accessible) or not relevant (like 'cricket ground')."
f6a2a14c152437c4d4d3db4903c4869d,Why would a person go to school?,party,own house,more leisure time,successful in life,not feel pain,3,when you go to school you will become successful,The correct choice is 'successful in life' because the primary purpose of going to school is to gain knowledge and skills that will help one succeed in life. The other options are either not the primary purpose of school (like 'party') or not relevant (like 'own house').
57eedd933a546905f7d9df9f498012e9,What does your body do when walking?,exercise,move,getting somewhere,moving forward,keep moving forward,1,"This answer answers the question more directly. Your body could be going somewhere or exercising, but literally speaking, your body is moving.","The correct choice is 'move' because it is the most basic and direct answer to the question. While walking does involve exercise and moving forward, the fundamental action your body is performing is moving."
558bd3e31ff5b53bab0c107e3ea83013,What could happen to a car when you press one of its pedals?,gain speed,go forward,rush away,go fast,suffer damage,0,The car's pedal when pressed causes acceleration and a car to gain speed.,"The correct choice is 'gain speed' because pressing a pedal in a car typically makes it go faster. The other options are either too specific (like 'go forward', which depends on the gear the car is in) or not directly related to pressing a pedal (like 'suffer damage')."
e1ed55f7a3c30a2e7c177412605832fa,"The man owned a lot of guns, he thought more gun control was what?",controlled in canada,a great idea,bad,semiautomatic,very dangerous,2,"bad The man owned a lot of guns,he thought more gun contro","The correct choice is 'bad' because the question implies that the man, who owns a lot of guns, would likely be against more gun control. The other options are either not relevant (like 'controlled in canada') or not a direct answer to the question (like 'a great idea')."
227604d563b77f82dba0a614bfd6dca2,There was a ruin under the site.  Billy did what to it?,dug,produce,construct,new construction,found,4,discovered the new ruin,"The correct choice is 'found' because the question implies that Billy discovered the ruin under the site, which aligns with the meaning of 'found'."
d7612b3e26ddc338af179439f51cdce6,"James punched a man again and again. His nose bled, and some blood covered Jame's what?",hands,fingers,fists,anger,hitting,2,to hit someone or something with your fist (= closed hand): He punched him in the stomach.,"The correct choice is 'fists' because when someone punches, they typically use their fists. Therefore, it's logical that the blood would cover James's fists."
224bad44271ad702fb302575a750c35a,What does an apple tree need to create new trees?,new york,farm yard,new jersey,grass,flowers,4,flowers form on the trees after they are created,The correct choice is 'flowers' because apple trees need flowers to reproduce and create new trees. The other options are irrelevant to the process of tree reproduction.
68448137aff3142e26bf8b332b785720,"Dan is driving a car, though he's stopped at a light right now. What else can we assume that he's doing?",listening to the radio,car crash,moving,get sleepy,going someplace,4,"He is obviously on his way somewhere, not moving at the current moment, and nothing indicates that he's tired.","The correct choice is 'going someplace' because if Dan is driving a car, even if he's stopped at a light, it can be assumed that he is going somewhere."
e45334327b6242ee9e4d66ff421c0cf3,What type of area would you be entering if dressed in a suit when putting your car in a parking lot?,urban area,amusement park,house,business district,shopping center,3,"Business people wear suits, so they would most likely be in a business district.",The correct choice is 'business district' because the question implies a formal setting (dressed in a suit) which is typically associated with a business district.
05b823072e4712ca374db08f1b676781,"The person wanted to use her ear to detect the buffalo herd, where did she put it?",on the buffalo,person's head,side of head,ground,serial killer's bedroom,3,"the two African species of rhinoceros lack teeth at the front of their mouths, relying instead on their lips to pluck food.","The correct choice is 'ground' because the question implies that the person is trying to listen for the sound of a buffalo herd, which could be heard through the vibrations in the ground."
654d482909bf5f110ab51de25eb74180,How would grooming lead to bald spots?,cleanliness,mistakes,brushing,beauty,satisfaction,1,only if you make mistakes grooming would lead to bald spots,The correct choice is 'mistakes' because excessive or improper grooming can lead to bald spots. The other options do not directly lead to bald spots.
